Date,Open,High,Low,Close,Volume
13-Jul-05,146.40,149.77,146.20,149.58,11460650
12-Jul-05,146.84,147.35,145.61,146.04,5872887
11-Jul-05,148.35,148.45,145.66,146.82,8414373
8-Jul-05,148.27,148.90,147.17,148.26,7459423
7-Jul-05,144.84,148.05,144.40,147.92,10684827
6-Jul-05,148.80,148.95,145.84,145.91,8037169
5-Jul-05,146.20,148.14,145.26,148.00,7498527
1-Jul-05,147.67,148.27,144.75,145.77,9234756
30-Jun-05,147.32,149.61,145.67,147.22,15103830
29-Jun-05,151.40,152.34,146.22,146.51,18320175
28-Jun-05,153.29,154.78,151.15,151.15,19082149
27-Jun-05,149.60,152.39,147.08,152.20,17883066
24-Jun-05,145.60,149.15,144.93,148.77,20177442
23-Jun-05,144.14,147.55,143.39,145.00,14083550
22-Jun-05,144.98,146.31,144.48,144.79,10557675
21-Jun-05,144.18,145.30,142.63,144.06,15153375
20-Jun-05,138.18,143.98,136.00,143.49,21051350
17-Jun-05,139.60,140.30,138.10,140.30,10445283
16-Jun-05,137.27,139.29,136.67,138.86,12469496
15-Jun-05,137.64,138.79,133.85,137.54,20943444
14-Jun-05,139.43,140.76,139.01,139.31,10127384
13-Jun-05,140.05,142.24,138.40,141.52,12819732
10-Jun-05,143.64,143.78,140.15,141.39,12721422
9-Jun-05,142.50,144.39,140.42,143.30,16457373
8-Jun-05,146.57,146.74,139.14,139.92,25822065
7-Jun-05,148.70,149.94,145.30,146.71,24340436
6-Jun-05,141.34,147.02,141.06,145.62,22599499
3-Jun-05,143.54,144.79,138.84,140.27,18815956
2-Jun-05,144.51,145.03,142.44,144.09,17984841
1-Jun-05,141.74,146.59,141.15,144.14,35253350
31-May-05,134.85,139.34,134.82,138.77,22277429
27-May-05,130.36,133.16,129.75,133.13,12190561
26-May-05,130.61,132.01,129.28,129.73,13554038
25-May-05,126.49,130.62,125.44,130.54,18157435
24-May-05,128.61,132.85,126.88,128.13,29121832
23-May-05,121.70,129.18,121.48,127.85,21444449
20-May-05,120.73,120.96,119.94,120.93,8175393
19-May-05,120.29,120.71,119.25,119.71,9719025
18-May-05,116.92,120.10,116.88,119.70,12316818
17-May-05,115.40,116.84,115.22,116.68,7808839
16-May-05,114.95,115.93,114.40,115.64,5767655
13-May-05,114.70,115.66,113.77,114.73,7416107
12-May-05,115.52,116.23,114.21,114.47,8957683
11-May-05,114.60,116.11,114.08,115.76,11479923
10-May-05,112.85,114.01,112.47,114.01,6348834
9-May-05,114.11,114.36,112.83,113.12,5538129
6-May-05,114.31,114.74,113.35,114.12,6770910
5-May-05,114.42,114.42,113.05,113.60,7516776
4-May-05,113.73,115.06,113.61,114.36,12173708
3-May-05,111.04,114.19,110.77,113.21,17797914
2-May-05,111.14,111.96,110.22,111.26,9778195
29-Apr-05,111.07,111.24,109.02,110.11,9183854
28-Apr-05,109.86,111.15,108.96,109.83,8691968
27-Apr-05,109.10,110.54,108.48,110.00,10317176
26-Apr-05,110.22,111.11,109.25,109.48,17285020
25-Apr-05,109.02,112.48,108.87,111.88,19861020
22-Apr-05,111.56,112.11,107.24,108.01,33222629
21-Apr-05,100.31,102.60,99.76,102.21,18683042
20-Apr-05,99.39,100.35,98.05,99.15,15469239
19-Apr-05,94.76,96.10,94.11,95.80,8560170
18-Apr-05,92.38,94.03,91.84,93.58,6553403
15-Apr-05,95.15,95.27,92.42,92.59,11584509
14-Apr-05,96.73,97.28,95.15,95.82,6162356
13-Apr-05,96.83,97.26,94.96,96.56,6558128
12-Apr-05,96.60,97.31,94.80,97.07,7322292
11-Apr-05,96.64,97.50,96.26,96.71,5411925
8-Apr-05,96.94,97.65,95.82,96.12,5116704
7-Apr-05,94.48,97.41,94.41,96.98,9694562
6-Apr-05,94.71,94.92,93.88,94.70,5278872
5-Apr-05,93.96,95.23,93.88,94.38,8750113
4-Apr-05,90.06,92.75,90.01,92.74,8078608
1-Apr-05,90.97,91.57,90.08,90.11,6196316
31-Mar-05,89.06,90.79,88.91,90.35,6770462
30-Mar-05,90.41,90.82,89.89,90.32,6260231
29-Mar-05,90.62,91.73,89.12,89.87,6478302
28-Mar-05,90.93,92.49,90.57,90.80,8748100
24-Mar-05,90.44,90.52,89.69,89.71,3727539
23-Mar-05,89.07,90.21,89.07,89.58,4857419
22-Mar-05,90.68,91.06,89.01,89.39,5649453
21-Mar-05,89.72,91.18,88.71,90.53,7483615
18-Mar-05,89.49,90.29,89.24,90.11,7153356
17-Mar-05,88.65,89.91,87.99,89.73,8261695
16-Mar-05,88.44,89.39,87.59,87.89,7151929
15-Mar-05,87.74,90.09,87.19,89.39,10444435
14-Mar-05,89.25,89.29,86.37,87.58,11146592
11-Mar-05,90.31,90.57,88.66,88.99,8030469
10-Mar-05,90.60,90.69,88.79,90.08,10964011
9-Mar-05,92.20,92.42,90.17,90.77,11375297
8-Mar-05,94.64,95.02,92.58,92.69,8046020
7-Mar-05,93.98,94.89,93.61,94.50,8710529
4-Mar-05,93.44,93.72,92.63,93.04,6778129
3-Mar-05,93.16,93.97,92.25,93.60,7612159
2-Mar-05,93.07,93.93,92.27,92.68,7325936
1-Mar-05,94.74,94.97,92.79,93.12,9431762
28-Feb-05,93.09,95.03,93.02,94.09,7824418
25-Feb-05,94.67,95.05,92.85,93.03,9983901
24-Feb-05,91.78,95.02,91.21,94.54,25837038
23-Feb-05,96.75,97.34,94.42,97.07,15650711
22-Feb-05,98.35,99.55,95.29,95.78,13506512
18-Feb-05,99.35,99.52,98.43,99.07,8507046
17-Feb-05,99.01,99.97,98.50,99.05,10426333
16-Feb-05,97.45,99.76,97.25,99.30,16653921
15-Feb-05,96.90,100.02,96.64,97.71,25857576
14-Feb-05,91.52,96.64,90.59,96.59,38576169
11-Feb-05,93.42,96.26,93.13,93.79,13126137
10-Feb-05,96.08,96.20,92.72,94.08,18986725
9-Feb-05,100.48,100.90,94.82,95.89,17310425
8-Feb-05,98.58,100.11,97.36,99.42,11493216
7-Feb-05,102.73,103.30,97.85,98.11,12981698
4-Feb-05,103.34,103.98,101.40,102.28,14823134
3-Feb-05,103.10,106.79,103.01,105.54,13005885
2-Feb-05,107.88,108.51,101.93,103.08,32874261
1-Feb-05,97.29,101.98,95.41,96.05,19153969
31-Jan-05,96.94,98.28,95.96,97.91,9600561
28-Jan-05,95.11,97.45,93.26,95.27,12212727
27-Jan-05,94.47,94.52,92.69,94.13,6631221
26-Jan-05,89.72,94.80,89.66,94.71,12345935
25-Jan-05,91.19,91.21,88.23,88.65,10696013
24-Jan-05,94.44,94.76,90.25,90.45,14034232
21-Jan-05,97.32,97.78,94.15,94.23,9294685
20-Jan-05,96.39,98.22,96.10,97.06,9003777
19-Jan-05,102.42,102.75,98.45,98.75,11351583
18-Jan-05,100.55,102.61,99.43,102.05,13237127
14-Jan-05,98.10,100.11,97.16,100.08,9643747
13-Jan-05,97.79,98.79,97.12,97.76,6852573
12-Jan-05,97.26,98.06,95.35,97.79,8361295
11-Jan-05,97.91,98.95,96.69,96.87,6962544
10-Jan-05,97.35,99.15,96.01,97.63,7554795
7-Jan-05,95.42,97.22,94.48,97.02,9666175
6-Jan-05,97.72,98.05,93.95,94.37,10389803
5-Jan-05,96.82,98.55,96.21,96.85,8239545
4-Jan-05,100.77,101.57,96.84,97.35,13762396
3-Jan-05,98.80,101.92,97.83,101.46,15860692
